MSE:180.5,,,,,,,,,13.43502884,,,,,,,,,,,,,
"predict(linearModel, dat[test, ])",Category,TypeProduct_Desc,STYLE,Retail_SubClass_Desc,Style_Estimated_Cost,Gender_Desc,Country_Cd,eaFabricCost,eaCMCost,eaTrimCost,eaArtCost,eaWashCost,eaOtherCost,eaFOB,LandingCosts,All.empty,Selling.Season,Yesr,Month,Made.Year,Minimum.Wage..USD.,
41.35788142,_APPAREL,WOVEN,Tops,SL,84.6447,Girl,ID,20.37,35.7,3.15,0,2.1,6.3,67.62,17.0247,No,Spring,2017,7,2016,235.6,32.01162213
41.35788142,_APPAREL,WOVEN,Tops,SL,75.0267,Girl,ID,18.9,35.7,2.1,0,2.1,3.15,61.95,13.0767,No,Spring,2017,7,2016,235.6,32.01162213
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,82.8345,Girl,ID,29.4,27.3,3.15,0,4.2,2.1,66.15,16.6845,No,Spring,2017,7,2016,235.6,197.6240299
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,78.9537,Girl,ID,18.9,31.5,2.1,6.3,2.1,2.1,63,15.9537,No,Spring,2017,7,2016,235.6,97.17782604
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,117.6945,Boy,ID,41.58,32.55,11.55,2.1,2.1,2.52,92.4,25.2945,No,Spring,2017,7,2016,235.6,105.1495968
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,100.8546,Girl,ID,38.01,33.6,4.83,0,2.1,2.1,80.64,20.2146,No,Spring,2017,7,2016,235.6,60.18472409
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,106.6863,Girl,ID,44.1,33.6,3.15,0,2.1,2.52,85.47,21.2163,No,Spring,2017,7,2016,235.6,60.18472409
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,119.3136,Boy,ID,54.18,33.6,11.55,2.1,2.1,2.94,106.47,12.8436,No,Spring,2017,7,2016,235.6,84.71817655
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,118.1502,Boy,ID,54.18,33.6,11.55,2.1,2.1,1.89,105.42,12.7302,No,Spring,2017,7,2016,235.6,84.71817655
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,147.5754,Boy,ID,45.78,34.65,27.3,2.1,0,6.3,116.13,31.4454,No,Spring,2017,7,2016,235.6,66.49175628
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,145.194,Boy,ID,41.37,34.86,27.3,2.1,0,8.61,114.24,30.954,No,Spring,2017,7,2016,235.6,63.11107223
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,131.4453,Boy,ID,49.77,34.86,11.55,2.1,2.1,2.94,103.32,28.1253,No,Spring,2017,7,2016,235.6,63.11107223
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,127.2243,Boy,ID,60.06,35.07,11.55,2.1,2.1,2.73,113.61,13.6143,No,Spring,2017,7,2016,235.6,59.81858818
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,126.294,Boy,ID,60.06,35.07,11.55,2.1,2.1,1.89,112.77,13.524,No,Spring,2017,7,2016,235.6,59.81858818
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,120.6093,Girl,ID,45.36,35.7,3.15,0,2.1,2.1,88.41,32.1993,No,Spring,2017,7,2016,235.6,32.01162213
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,111.6129,Boy,ID,36.33,35.7,11.55,2.1,0,1.89,87.57,24.0429,No,Spring,2017,7,2016,235.6,50.47033602
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,125.3616,Boy,ID,42.84,35.7,11.55,2.1,2.1,4.2,98.49,26.8716,No,Spring,2017,7,2016,235.6,50.47033602
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,115.0506,Boy,ID,34.23,36.75,11.55,2.1,2.1,3.57,90.3,24.7506,No,Spring,2017,7,2016,235.6,36.65391575
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,123.5115,Boy,ID,41.58,36.75,11.55,2.1,2.1,2.94,97.02,26.4915,No,Spring,2017,7,2016,235.6,36.65391575
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,117.9591,Boy,ID,39.48,36.75,11.55,2.1,0,2.73,92.61,25.3491,No,Spring,2017,7,2016,235.6,36.65391575
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,119.5446,Boy,ID,37.38,36.75,11.55,2.1,2.52,3.57,93.87,25.6746,No,Spring,2017,7,2016,235.6,36.65391575
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,128.7993,Boy,ID,27.51,37.17,27.3,2.1,0,7.14,101.22,27.5793,No,Spring,2017,7,2016,235.6,31.74474765
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,122.9823,Boy,ID,42,37.38,11.55,2.1,2.1,1.47,96.6,26.3823,No,Spring,2017,7,2016,235.6,29.4224636
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,118.4883,Boy,ID,38.43,37.8,11.55,2.1,0,3.15,93.03,25.4583,No,Spring,2017,7,2016,235.6,25.04249549
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,126.9492,Boy,ID,42.42,38.01,11.55,2.1,2.1,3.57,99.75,27.1992,No,Spring,2017,7,2016,235.6,22.98481144
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,126.1554,Boy,ID,42.42,38.01,11.55,2.1,2.1,2.94,99.12,27.0354,No,Spring,2017,7,2016,235.6,22.98481144
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,125.6262,Boy,ID,41.37,38.01,11.55,2.1,2.1,3.57,98.7,26.9262,No,Spring,2017,7,2016,235.6,22.98481144
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,130.9161,Boy,ID,46.41,38.22,11.55,2.1,2.1,2.52,102.9,28.0161,No,Spring,2017,7,2016,235.6,21.01532738
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,125.3616,Boy,ID,42,38.43,11.55,2.1,2.1,2.31,98.49,26.8716,No,Spring,2017,7,2016,235.6,19.13404333
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,157.3593,Boy,ID,41.16,38.43,11.55,28.77,2.1,1.89,123.9,33.4593,No,Spring,2017,7,2016,235.6,19.13404333
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,119.5446,Boy,ID,39.69,38.64,11.55,2.1,0,1.89,93.87,25.6746,No,Spring,2017,7,2016,235.6,17.34095928
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,124.8345,Boy,ID,40.11,38.85,11.97,2.1,2.1,2.94,98.07,26.7645,No,Spring,2017,7,2016,235.6,15.63607523
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,124.3053,Boy,ID,35.07,38.85,15.75,0.63,2.1,5.25,97.65,26.6553,No,Spring,2017,7,2016,235.6,15.63607523
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,128.0076,Boy,ID,39.27,39.06,16.17,0.63,2.1,3.36,100.59,27.4176,No,Spring,2017,7,2016,235.6,14.01939117
42.80424774,_APPAREL,WOVEN,Tops,Woven Top,120.3384,Boy,ID,31.71,39.27,12.18,0.63,2.1,8.61,94.5,25.8384,No,Spring,2017,7,2016,235.6,12.49090712
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,151.4016,Girl,ID,46.41,42,15.75,14.7,0,2.94,121.8,29.6016,No,Spring,2017,7,2016,235.6,0.412316274
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,134.5848,Girl,ID,34.02,42.21,12.6,0,0,19.32,108.15,26.4348,No,Spring,2017,7,2016,235.6,0.726106079
42.80424774,_APPAREL,WOVEN,Tops,Bodysuit,129.0996,Boy,ID,35.07,42.42,18.48,2.1,0,5.88,103.95,25.1496,No,Spring,2017,7,2016,235.6,0.147646329
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,132.0165,Girl,ID,48.51,44.1,12.6,0,0,4.83,110.04,21.9765,No,Spring,2017,7,2016,235.6,7.519214321
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,125.2713,Girl,ID,38.64,44.1,12.18,0,0,5.67,100.59,24.6813,No,Spring,2017,7,2016,235.6,7.519214321
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,198.2064,Girl,ID,25.83,44.1,21,63,0,4.83,158.76,39.4464,No,Spring,2017,7,2016,235.6,7.519214321
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,139.2426,Girl,ID,35.49,44.1,13.65,0,0,18.69,111.93,27.3126,No,Spring,2017,7,2016,235.6,7.519214321
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,134.5848,Girl,ID,32.76,44.1,12.6,0,0,18.69,108.15,26.4348,No,Spring,2017,7,2016,235.6,7.519214321
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,118.8369,Girl,ID,38.85,44.1,12.6,0,0,5.25,100.8,18.0369,No,Spring,2017,7,2016,235.6,7.519214321
42.80424774,_APPAREL,WOVEN,Tops,Bodysuit,126.9912,Boy,ID,40.95,44.1,19.53,2.1,2.1,4.62,113.4,13.5912,No,Spring,2017,7,2016,235.6,1.678973907
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,160.9734,Girl,ID,36.75,46.2,14.7,25.2,0,6.72,129.57,31.4034,No,Spring,2017,7,2016,235.6,23.44611237
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,158.2014,Girl,ID,64.26,46.2,17.85,0,0,3.78,132.09,26.1114,No,Spring,2017,7,2016,235.6,23.44611237
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,135.7566,Girl,ID,46.62,46.2,11.55,0,0,5.04,113.19,22.5666,No,Spring,2017,7,2016,235.6,23.44611237
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,159.4215,Girl,ID,36.12,46.2,44.94,0,0,6.09,128.31,31.1115,No,Spring,2017,7,2016,235.6,23.44611237
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,160.9734,Girl,ID,52.71,46.2,26.67,0,0,3.99,129.57,31.4034,No,Spring,2017,7,2016,235.6,23.44611237
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,162.1914,Girl,ID,54.39,46.2,30.87,0,0,3.99,135.45,26.7414,No,Spring,2017,7,2016,235.6,23.44611237
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,150.108,Girl,ID,48.3,46.2,22.05,0,0,4.83,120.75,29.358,No,Spring,2017,7,2016,235.6,23.44611237
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,157.584,Girl,ID,57.12,46.2,12.6,0,0,10.08,126,31.584,No,Spring,2017,7,2016,235.6,23.44611237
41.35788142,_APPAREL,WOVEN,Tops,Woven Top,194.5902,Girl,ID,44.1,52.5,14.7,29.4,0,4.62,145.32,49.2702,No,Spring,2017,7,2016,235.6,124.1468065
13.1298362,_APPAREL,KNIT,Bottoms,Leggings/Bike,52.878,Girl,IN,28.35,4.2,4.2,0,2.1,3.15,42,10.878,No,Winter,2016,1,2016,140.305308,79.74197459
13.52123935,_APPAREL,KNIT,Bottoms,Leggings/Bike,33.264,Girl,IN,13.44,6.3,4.2,0,0.63,1.47,33.264,19.0365,No,Summer,2017,10,2016,154.326744,52.14629776
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,68.7897,Boy,IN,32.76,15.75,4.2,0,0.84,1.05,68.7897,17.3691,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,73.71,Boy,IN,36.54,15.75,4.2,0,0.84,1.05,73.71,17.1087,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,76.3161,Boy,IN,34.44,15.75,4.2,4.2,0.84,1.05,76.3161,16.9722,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,63.5943,Boy,IN,28.56,15.75,4.2,0,0.84,1.05,63.5943,17.6421,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,66.192,Boy,IN,26.46,15.75,4.2,4.2,0.84,1.05,66.192,17.5056,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,66.1878,Boy,IN,26.46,15.75,4.2,4.2,0.84,1.05,66.1878,17.5056,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,63.5901,Boy,IN,28.56,15.75,4.2,0,0.84,1.05,63.5901,17.6442,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,72.9288,Boy,IN,28.56,15.75,4.2,0,0.84,1.05,72.9288,16.1217,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,66.4125,Boy,IN,25.41,15.75,4.2,0,0.84,4.2,66.4125,16.5564,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,66.4125,Boy,IN,30.66,15.75,4.2,0,0.84,1.05,66.4125,16.5564,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,64.8942,Boy,IN,22.68,15.75,4.2,0,0.84,0.63,64.8942,16.6572,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,58.401,Boy,IN,22.68,15.75,4.2,0,0.84,0.63,58.401,17.0919,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,58.401,Boy,IN,24.78,15.75,4.2,0,0.84,0.63,58.401,17.0919,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,58.3947,Boy,IN,24.78,15.75,4.2,0,0.84,0.63,58.3947,17.094,No,Summer,2017,10,2016,154.326744,0.612140875
14.96760568,_APPAREL,KNIT,Bottoms,Knit Short,79.443,Boy,IN,40.11,16.8,4.2,0,0.84,1.05,79.443,16.8063,No,Summer,2017,10,2016,154.326744,3.357668951
11.98390435,_APPAREL,KNIT,Bottoms,Leggings/Bike,37.3926,Girl,IN,17.22,3.78,4.2,0,2.1,2.1,29.4,7.9926,No,Spring,2017,7,2016,153.338328,67.30404664
11.98390435,_APPAREL,KNIT,Bottoms,Leggings/Bike,32.2308,Girl,IN,12.6,4.2,4.2,0,2.1,2.1,25.2,7.0308,No,Spring,2017,7,2016,153.338328,60.58916698
11.98390435,_APPAREL,KNIT,Bottoms,Leggings/Bike,30.9414,Girl,IN,11.55,4.2,4.2,0,2.1,2.1,24.15,6.7914,No,Spring,2017,7,2016,153.338328,60.58916698
11.98390435,_APPAREL,KNIT,Bottoms,Leggings/Bike,46.4268,Girl,IN,23.73,4.62,4.2,0,2.1,2.1,36.75,9.6768,No,Spring,2017,7,2016,153.338328,54.22708732
11.98390435,_APPAREL,KNIT,Bottoms,Leggings/Bike,42.5544,Girl,IN,14.7,6.3,8.4,0,2.1,2.1,33.6,8.9544,No,Spring,2017,7,2016,153.338328,32.3067687
34.97415721,_APPAREL,WOVEN,Bottoms,Skirts,100.7328,Girl,IN,46.83,22.47,9.45,0,0,1.47,80.22,20.5128,No,Winter,2016,1,2016,140.305308,156.3539476
34.97415721,_APPAREL,WOVEN,Bottoms,Skirt/Skort,120.5232,Girl,IN,59.01,25.41,10.08,0,0,1.68,96.18,24.3432,No,Winter,2016,1,2016,140.305308,91.47310319
34.97415721,_APPAREL,WOVEN,Bottoms,Skirts,109.326,Girl,IN,50.4,26.04,9.03,0,0,1.68,87.15,22.176,No,Winter,2016,1,2016,140.305308,79.8191651
35.36556036,_APPAREL,WOVEN,Bottoms,Skirts,88.9119,Girl,IN,21,25.2,8.4,14.7,2.52,3.36,88.9119,18.3015,No,Summer,2017,10,2016,154.326744,103.3386175
35.36556036,_APPAREL,WOVEN,Bottoms,Skirts,97.3476,Girl,IN,42,25.2,7.98,0,0,2.31,97.3476,18.2133,No,Summer,2017,10,2016,154.326744,103.3386175
35.36556036,_APPAREL,WOVEN,Bottoms,Skirts,103.5972,Girl,IN,42,25.2,7.98,0,0,7.35,103.5972,16.8294,No,Summer,2017,10,2016,154.326744,103.3386175
35.36556036,_APPAREL,WOVEN,Bottoms,Skirts,87.192,Girl,IN,33.6,25.2,7.98,0,0,2.52,87.192,18.3519,No,Summer,2017,10,2016,154.326744,103.3386175
35.36556036,_APPAREL,WOVEN,Bottoms,Skirts,88.9119,Girl,IN,33.6,27.93,9.03,0,2.52,2.1,88.9119,18.0306,No,Summer,2017,10,2016,154.326744,55.28755789
35.36556036,_APPAREL,WOVEN,Bottoms,Skirts,90.3819,Girl,IN,31.5,30.45,9.45,0,2.52,2.52,90.3819,17.9802,No,Summer,2017,10,2016,154.326744,24.16273367
33.82822536,_APPAREL,WOVEN,Bottoms,Skirts,100.7328,Girl,IN,42,27.3,8.4,0,0,2.52,80.22,20.5128,No,Spring,2017,7,2016,153.338328,42.6177264
44.85578612,_APPAREL,WOVEN,Dresses,Woven,89.2584,Girl,IN,34.02,26.25,10.29,0,2.52,2.52,75.6,13.6584,No,Summer,2017,10,2016,154.326744,346.1752772
44.85578612,_APPAREL,WOVEN,Dresses,Woven,91.5768,Girl,IN,27.93,27.3,9.45,4.2,2.52,3.99,75.39,16.1868,No,Summer,2017,10,2016,154.326744,308.2056264
44.85578612,_APPAREL,WOVEN,Dresses,Woven,84.7329,Girl,IN,28.56,28.98,8.4,0,2.52,3.99,70.98,13.7529,No,Summer,2017,10,2016,154.326744,252.040585
44.85578612,_APPAREL,WOVEN,Dresses,Woven,117.369,Girl,IN,51.87,32.55,10.29,0,2.52,2.52,99.75,17.619,No,Summer,2017,10,2016,154.326744,151.4323721
44.85578612,_APPAREL,WOVEN,Dresses,Dress,122.2704,Girl,IN,51.45,33.6,13.02,0,2.52,2.31,122.2704,17.9382,No,Summer,2017,10,2016,154.326744,126.6927212
44.85578612,_APPAREL,WOVEN,Dresses,Dress,153.4659,Girl,IN,76.86,33.6,10.08,0,3.15,3.36,153.4659,15.8739,No,Summer,2017,10,2016,154.326744,126.6927212
44.85578612,_APPAREL,WOVEN,Dresses,Woven,108.9354,Girl,IN,38.85,34.65,11.55,0,2.52,3.99,91.56,17.3754,No,Summer,2017,10,2016,154.326744,104.1580704
44.85578612,_APPAREL,WOVEN,Dresses,Dress,128.856,Girl,IN,46.2,34.65,9.03,7.77,2.52,2.73,128.856,17.5119,No,Summer,2017,10,2016,154.326744,104.1580704
43.31845112,_APPAREL,WOVEN,Dresses,Woven,121.044,Girl,IN,52.5,25.2,12.81,0,2.52,3.57,96.6,24.444,No,Spring,2017,7,2016,153.338328,328.2782712
43.31845112,_APPAREL,WOVEN,Dresses,Dress,121.5291,Girl,IN,46.2,29.4,13.23,9.87,2.1,2.52,102.27,19.2591,No,Spring,2017,7,2016,153.338328,193.7232817
43.31845112,_APPAREL,WOVEN,Dresses,Woven,117.369,Girl,IN,50.4,31.5,11.13,0,2.52,4.2,99.75,17.619,No,Spring,2017,7,2016,153.338328,139.675787
43.31845112,_APPAREL,WOVEN,Dresses,Woven,104.9832,Girl,IN,37.8,32.55,11.55,0,2.52,3.78,88.2,16.7832,No,Spring,2017,7,2016,153.338328,115.9595396
43.31845112,_APPAREL,WOVEN,Dresses,Woven,97.5744,Girl,IN,30.87,33.6,9.45,0,2.52,5.46,81.9,15.6744,No,Spring,2017,7,2016,153.338328,94.44829227
43.31845112,_APPAREL,WOVEN,Dresses,Woven,103.7484,Girl,IN,33.6,33.6,10.92,0,2.52,6.51,87.15,16.5984,No,Spring,2017,7,2016,153.338328,94.44829227
43.31845112,_APPAREL,WOVEN,Dresses,Dress,137.088,Girl,IN,55.23,34.65,10.5,10.5,2.52,2.1,115.5,21.588,No,Spring,2017,7,2016,153.338328,75.1420449
43.31845112,_APPAREL,WOVEN,Dresses,Woven,132.1467,Girl,IN,64.68,34.65,6.09,0,2.52,3.15,111.09,21.0567,No,Spring,2017,7,2016,153.338328,75.1420449
43.31845112,_APPAREL,WOVEN,Dresses,Woven,188.8068,Girl,IN,110.25,34.65,8.19,0,2.52,3.57,159.18,29.6268,No,Spring,2017,7,2016,153.338328,75.1420449
43.31845112,_APPAREL,WOVEN,Dresses,Woven,114.9246,Girl,IN,46.41,34.65,10.5,0,2.52,3.57,97.65,17.2746,No,Spring,2017,7,2016,153.338328,75.1420449
43.31845112,_APPAREL,WOVEN,Dresses,Woven,178.2354,Girl,IN,102.27,36.75,7.14,0,2.52,3.36,152.04,26.1954,No,Spring,2017,7,2016,153.338328,43.14455018
43.31845112,_APPAREL,WOVEN,Dresses,Dress,175.728,Girl,IN,57.75,39.9,16.8,24.15,0,2.1,140.7,35.028,No,Spring,2017,7,2016,153.338328,11.68580809
43.31845112,_APPAREL,WOVEN,Dresses,Woven,140.7924,Girl,IN,63,42,9.24,0,0,4.41,118.65,22.1424,No,Spring,2017,7,2016,153.338328,1.738313369
7.086530322,_APPAREL,KNIT,Pants,Leggings,39.1986,Girl,IN,14.07,4.2,6.3,3.15,1.05,2.1,30.87,8.3286,No,Winter,2016,1,2016,140.305308,8.332057302
7.086530322,_APPAREL,KNIT,Pants,Leggings,37.9092,Girl,IN,15.12,4.2,6.3,0,2.1,2.1,29.82,8.0892,No,Winter,2016,1,2016,140.305308,8.332057302
7.086530322,_APPAREL,KNIT,Pants,Leggings,35.3283,Girl,IN,15.12,4.2,6.3,0,1.05,1.05,27.72,7.6083,No,Winter,2016,1,2016,140.305308,8.332057302
7.086530322,_APPAREL,KNIT,Pants,Leggings,35.3283,Girl,IN,14.07,4.2,6.3,0,1.05,2.1,27.72,7.6083,No,Winter,2016,1,2016,140.305308,8.332057302
7.086530322,_APPAREL,KNIT,Pants,Leggings,37.9092,Girl,IN,14.07,4.2,8.4,0,1.05,2.1,29.82,8.0892,No,Winter,2016,1,2016,140.305308,8.332057302
7.086530322,_APPAREL,KNIT,Pants,Leggings,39.1986,Girl,IN,17.22,4.2,6.3,0,1.05,2.1,30.87,8.3286,No,Winter,2016,1,2016,140.305308,8.332057302
7.086530322,_APPAREL,KNIT,Pants,Leggings,39.1986,Girl,IN,15.12,4.2,6.3,0,2.1,3.15,30.87,8.3286,No,Winter,2016,1,2016,140.305308,8.332057302
7.086530322,_APPAREL,KNIT,Pants,Leggings,39.1986,Girl,IN,16.8,4.62,6.3,0,1.05,2.1,30.87,8.3286,No,Winter,2016,1,2016,140.305308,6.083771832
7.086530322,_APPAREL,KNIT,Pants,Leggings,47.1996,Girl,IN,23.31,4.62,6.3,0,1.05,2.1,37.38,9.8196,No,Winter,2016,1,2016,140.305308,6.083771832
7.086530322,_APPAREL,KNIT,Pants,Leggings,44.3604,Girl,IN,21,4.62,6.3,0,1.05,2.1,35.07,9.2904,No,Winter,2016,1,2016,140.305308,6.083771832
7.477933472,_APPAREL,KNIT,Pants,Leggings,44.6187,Girl,IN,23.52,5.25,5.25,0,0.63,1.47,35.28,9.3387,No,Summer,2017,10,2016,154.326744,4.963687553
7.477933472,_APPAREL,KNIT,Pants,Leggings,42.5544,Girl,IN,23.52,5.25,5.25,0,0.63,1.47,33.6,8.9544,No,Summer,2017,10,2016,154.326744,4.963687553
7.477933472,_APPAREL,KNIT,Pants,Leggings,45.6519,Girl,IN,23.52,5.25,5.25,0,0.63,1.47,36.12,9.5319,No,Summer,2017,10,2016,154.326744,4.963687553
7.477933472,_APPAREL,KNIT,Pants,Leggings,42.5544,Girl,IN,22.47,5.25,5.25,0,0.63,1.47,33.6,8.9544,No,Summer,2017,10,2016,154.326744,4.963687553
7.477933472,_APPAREL,KNIT,Pants,Leggings,43.5876,Girl,IN,21.84,5.25,5.25,0,0.63,1.47,34.44,9.1476,No,Summer,2017,10,2016,154.326744,4.963687553
7.477933472,_APPAREL,KNIT,Pants,Leggings,37.1343,Girl,IN,16.17,5.25,6.3,0,0.63,1.47,29.19,7.9443,No,Summer,2017,10,2016,154.326744,4.963687553
7.477933472,_APPAREL,KNIT,Pants,Leggings,37.3926,Girl,IN,16.8,5.25,5.25,0,0.63,1.47,29.4,7.9926,No,Summer,2017,10,2016,154.326744,4.963687553
7.477933472,_APPAREL,KNIT,Pants,Leggings,33.7785,Girl,IN,13.86,5.25,5.25,0,0.63,1.47,26.46,7.3185,No,Summer,2017,10,2016,154.326744,4.963687553
7.477933472,_APPAREL,KNIT,Pants,Leggings,36.6177,Girl,IN,17.22,5.25,5.25,0,0.63,0.42,28.77,7.8477,No,Summer,2017,10,2016,154.326744,4.963687553
7.477933472,_APPAREL,KNIT,Pants,Leggings,34.5534,Girl,IN,14.49,5.25,5.25,0,0.63,1.47,27.09,7.4634,No,Summer,2017,10,2016,154.326744,4.963687553
5.940598474,_APPAREL,KNIT,Pants,Leggings,33.7785,Girl,IN,13.23,4.2,4.83,0,2.1,2.1,26.46,7.3185,No,Spring,2017,7,2016,153.338328,3.029683047
5.940598474,_APPAREL,KNIT,Pants,Leggings,34.5534,Girl,IN,14.07,4.2,4.62,0,2.1,2.1,27.09,7.4634,No,Spring,2017,7,2016,153.338328,3.029683047
5.940598474,_APPAREL,KNIT,Pants,Leggings,36.6177,Girl,IN,15.75,4.2,4.62,0,2.1,2.1,28.77,7.8477,No,Spring,2017,7,2016,153.338328,3.029683047
5.940598474,_APPAREL,KNIT,Pants,Leggings,43.5876,Girl,IN,20.37,4.62,5.25,0,2.1,2.1,34.44,9.1476,No,Spring,2017,7,2016,153.338328,1.743980329
5.940598474,_APPAREL,KNIT,Pants,Leggings,42.5544,Girl,IN,19.32,4.62,5.46,0,2.1,2.1,33.6,8.9544,No,Spring,2017,7,2016,153.338328,1.743980329
5.940598474,_APPAREL,KNIT,Pants,Leggings,45.1353,Girl,IN,21.63,4.62,5.25,0,2.1,2.1,35.7,9.4353,No,Spring,2017,7,2016,153.338328,1.743980329
4.392751685,_APPAREL,KNIT,Shorts,Fashion,32.7474,Girl,IN,14.07,4.2,5.25,0,0.63,1.47,25.62,7.1274,No,Summer,2017,10,2016,154.326744,0.037153212
4.392751685,_APPAREL,KNIT,Shorts,Fashion,43.8459,Girl,IN,17.85,8.4,7.35,0,0.63,0.42,34.65,9.1959,No,Summer,2017,10,2016,154.326744,16.05803906
4.392751685,_APPAREL,KNIT,Shorts,Fashion,37.3926,Girl,IN,12.6,8.4,7.35,0,0.63,0.42,29.4,7.9926,No,Summer,2017,10,2016,154.326744,16.05803906
4.392751685,_APPAREL,KNIT,Shorts,Fashion,43.8459,Girl,IN,18.9,9.45,5.25,0,0.63,0.42,34.65,9.1959,No,Summer,2017,10,2016,154.326744,25.57576052
4.392751685,_APPAREL,KNIT,Shorts,Fashion,37.3926,Girl,IN,12.6,9.45,6.3,0,0.63,0.42,29.4,7.9926,No,Summer,2017,10,2016,154.326744,25.57576052
2.855416687,_APPAREL,KNIT,Shorts,Fashion,30.1665,Girl,IN,10.92,3.78,4.62,0,2.1,2.1,23.52,6.6465,No,Spring,2017,7,2016,153.338328,0.854854303
2.855416687,_APPAREL,KNIT,Shorts,Basic,32.7474,Girl,IN,13.02,3.78,4.62,0,2.1,2.1,25.62,7.1274,No,Spring,2017,7,2016,153.338328,0.854854303
31.34392692,_APPAREL,WOVEN,Skirts,Woven,79.38,Girl,IN,31.71,18.9,6.93,0,0,5.46,63,16.38,No,Summer,2017,10,2016,154.326744,154.8513171
31.34392692,_APPAREL,WOVEN,Skirts,Woven,80.9424,Girl,IN,30.45,21.42,6.93,0,0,5.46,64.26,16.6824,No,Summer,2017,10,2016,154.326744,98.48432546
31.34392692,_APPAREL,WOVEN,Skirts,Woven,80.9424,Girl,IN,28.77,23.1,6.93,0,0,5.46,64.26,16.6824,No,Summer,2017,10,2016,154.326744,67.96233102
